unique_id,date,name,category,type,rating,price,average_revenue
132932512649264, 2022-03-17, Sunset Retreat, BeachHouse,Vacation, 4, 74.34, 98922.0
132932512649312, 2022-01-05, Sunset Retreat, BeachHouse,Vacation, 4, 75.69, 90505.0
132932512649360, 2022-01-23, Cozy Cottage, Cottage,Vacation, 3, 68.03, 79316.0
132932512649408, 2022-01-19, Sunset Retreat, BeachHouse,Vacation, 4, 70.6, 99670.0
132932512649456, 2022-03-26, Sunset Retreat, BeachHouse,Vacation, 5, 92.29, 94987.0
132932512649504, 2022-02-12, Seaside Cottage, BeachHouse,Vacation, 4, 79.94, 69192.0
132932512649552, 2022-04-21, Seaside Cottage, BeachHouse,Vacation, 5, 75.02, 93007.0
132932512649600, 2022-04-16, Seaside Cottage, BeachHouse,Vacation, , 77.89, 91386.0
132932512649648, 2022-01-18, Seaside Cottage, BeachHouse,Vacation, 5, 70.68, 74833.0
132932512649696, 2022-08-31, Seaside Cottage, BeachHouse,Vacation, 4, 81.85, 99311.0
132932512649744, 2022-06-30, Seaside Cottage, BeachHouse,Vacation, 3, 78.07, 80073.0
132932512649792, 2022-03-09, Seaside Cottage, BeachHouse,Vacation, 3, 86.34, 96551.0
132932512649840, 2022-01-14, Seaside Cottage, BeachHouse,Vacation, 4, 72.7, 76998.0
132932512649888, 2022-12-01, Sunset Retreat, BeachHouse,Vacation, 4, 62.94, 86856.0
132932512649936, 2022-01-28, Seaside Cottage, BeachHouse,Vacation, 4, 68.08, 
132932512649984, 2022-04-13, Seaside Cottage, BeachHouse,Vacation, 3, 63.56, 91920.0
132932512650032, 2022-01-09, Sunset Retreat, BeachHouse,Vacation, 5, 83.76, 75824.0
132932512650080, 2022-06-20, Seaside Cottage, BeachHouse,Vacation, 5, 81.86, 84605.0
132932512650128, 2022-03-18, Seaside Cottage, BeachHouse,Vacation, 5, 82.52, 96869.0
132932512650176, 2022-01-29, Seaside Cottage, BeachHouse,Vacation, 4, 85.65, 92455.0
132932512650224, 2022-06-07, Sunset Retreat, BeachHouse,Vacation, 5, 80.33, 92369.0
132932512650272, 2022-05-04, Seaside Cottage, BeachHouse,Vacation, 5, 75.45, 98585.0
132932512650320, 2022-04-26, Sunset Retreat, BeachHouse,Vacation, 4, 73.69, 88409.0
132932512650368, 2022-01-15, Family Farmhouse, Cottage,Vacation, 2, 63.0, 83989.0
132932512650416, 2022-02-21, Family Farmhouse, Cottage,Vacation, 5, 83.14, 92114.0
132932512650464, 2022-01-11, Sunset Retreat, BeachHouse,Vacation, 5, 76.42, 67126.0
132932512650512, 2022-04-19, Seaside Cottage, BeachHouse,Vacation, 5, 80.44, 90513.0
132932512650560, 2022-03-03, Seaside Cottage, BeachHouse,Vacation, 5, 70.86, 77361.0
132932512650608, 2022-04-25, Seaside Cottage, BeachHouse,Vacation, 5, 69.54, 99197.0
132932512650656, 2022-06-26, Seaside Cottage, BeachHouse,Vacation, 4, 76.44, 87725.0
132932512650704, 2022-03-02, Family Farmhouse, Cottage,Vacation, 4, 90.77, 82737.0
132932512650752, 2022-03-06, Seaside Cottage, BeachHouse,Vacation, 5, 70.67, 89068.0
132932512650800, 2022-04-02, Seaside Cottage, BeachHouse,Vacation, 3, 75.62, 92235.0
132932512650848, 2022-06-29, Seaside Cottage, BeachHouse,Vacation, 3, 78.95, 96846.0
132932512650896, 2022-01-22, Sunset Retreat, BeachHouse,Vacation, 3, 85.54, 76400.0
132932512650944, 2022-01-14, Seaside Cottage, BeachHouse,Vacation, , 91.75, 89086.0
132932512650992, 2022-03-19, Seaside Cottage, BeachHouse,Vacation, , 70.96, 81125.0
132932512651040, 2022-04-21, Seaside Cottage, BeachHouse,Vacation, 5, 91.6, 98544.0
132932512651088, 2022-02-13, Seaside Cottage, BeachHouse,Vacation, 3, 71.99, 93205.0
132932512651136, 2022-04-17, Urban Retreat, Cottage,Vacation, 3, 69.46, 96574.0
132932512651184, 2022-02-27, Urban Retreat, Cottage,Vacation, 4, 85.6, 89970.0
132932512651232, 2022-07-30, Family Farmhouse, Cottage,Vacation, 4, 98.21, 97263.0
132932512651280, 2022-04-27, Seaside Cottage, BeachHouse,Vacation, , 69.96, 83708.0
132932512651328, 2022-01-17, Seaside Cottage, BeachHouse,Vacation, 5, 75.73, 96951.0
132932512651376, 2022-01-30, Seaside Cottage, BeachHouse,Vacation, 5, 62.11, 93532.0
132932512651424, 2022-02-26, Seaside Cottage, BeachHouse,Vacation, 4, 83.12, 99118.0
132932512651472, 2022-01-06, Sunset Retreat, BeachHouse,Vacation, 4, 89.03, 91953.0
132932512651520, 2022-03-21, Seaside Cottage, BeachHouse,Vacation, , 75.44, 91147.0
132932512651568, 2022-05-11, Seaside Cottage, BeachHouse,Vacation, 4, 81.9, 80620.0
132932512651616, 2022-07-09, Seaside Cottage, BeachHouse,Vacation, 4, 91.74, 72029.0
132932512651664, 2022-06-07, Seaside Cottage, BeachHouse,Vacation, 4, 67.04, 91574.0
132932512651712, 2022-01-23, Seaside Cottage, BeachHouse,Vacation, 4, 77.14, 97072.0
132932512651760, 2022-02-03, Family Farmhouse, Cottage,Vacation, 5, 62.15, 92686.0
132932512651808, 2022-02-18, Seaside Cottage, BeachHouse,Vacation, 3, 92.17, 74678.0
132932512651856, 2022-01-13, Urban Retreat, Cottage,Vacation, 5, 71.85, 85401.0
132932512651904, 2022-06-03, Seaside Cottage, BeachHouse,Vacation, 3, 86.16, 83399.0
132932512651952, 2022-08-11, Oceanfront Villa, BeachHouse,Vacation, 3, 82.84, 94778.0
132932512652000, 2022-04-26, Sunset Retreat, BeachHouse,Vacation, 5, 81.25, 83790.0
132932512652048, , Seaside Cottage, BeachHouse,Vacation, 5, 65.06, 96340.0
132932512652096, 2022-03-15, Seaside Cottage, BeachHouse,Vacation, 4, 83.09, 98182.0
132932512652144, 2022-01-29, Seaside Cottage, BeachHouse,Vacation, 3, 75.4, 
132932512652192, 2022-05-06, Seaside Cottage, BeachHouse,Vacation, 5, 64.47, 99488.0
132932512652240, 2022-02-25, Royal Suite, HotelRoom,Travel, 3, 71.51, 
132932512652288, 2022-05-15, Family Farmhouse, Cottage,Vacation, 3, 62.09, 67437.0
132932512652336, 2022-05-21, Seaside Cottage, BeachHouse,Vacation, 4, 67.94, 82974.0
132932512652384, 2022-01-06, Seaside Cottage, BeachHouse,Vacation, 5, 75.95, 86634.0
132932512652432, 2022-02-16, Urban Retreat, Cottage,Vacation, 5, , 90603.0
132932512652480, 2022-05-16, Seaside Cottage, BeachHouse,Vacation, 5, 92.62, 93440.0
132932512652528, 2022-08-01, Seaside Cottage, BeachHouse,Vacation, 4, 73.06, 91976.0
132932512652576, 2022-07-09, Family Farmhouse, Cottage,Vacation, 4, 86.18, 71140.0
132932512652624, 2022-01-02, Sunset Retreat, BeachHouse,Vacation, , 79.0, 99103.0
132932512652672, 2022-03-19, Seaside Cottage, BeachHouse,Vacation, 4, 95.76, 76620.0
132932512652720, 2022-01-13, Seaside Cottage, BeachHouse,Vacation, 4, 72.84, 94594.0
132932512652768, 2022-06-04, Seaside Cottage, BeachHouse,Vacation, 5, 99.47, 96667.0
132932512652816, 2022-06-13, Sunset Retreat, BeachHouse,Vacation, 5, 83.28, 82531.0
132932512652864, 2022-01-24, Sunset Retreat, BeachHouse,Vacation, 4, 63.07, 91111.0
132932512652912, 2022-02-17, Family Farmhouse, Cottage,Vacation, 3, 60.3, 86052.0
132932512652960, 2022-04-07, Seaside Cottage, BeachHouse,Vacation, 3, 82.96, 95325.0
132932512653008, 2022-02-25, Urban Retreat, Cottage,Vacation, 4, 64.35, 88078.0
132932512653056, 2022-01-11, Seaside Cottage, BeachHouse,Vacation, 5, 68.16, 75671.0
132932512653104, 2022-02-15, Seaside Cottage, BeachHouse,Vacation, 3, , 78944.0
132932512653152, 2022-03-05, Seaside Cottage, BeachHouse,Vacation, 5, 98.01, 97263.0
132932512653200, 2022-03-15, Seaside Cottage, BeachHouse,Vacation, 5, 80.79, 95513.0
132932512653248, 2022-02-15, Urban Retreat, Cottage,Vacation, , 89.61, 89679.0
132932512653296, 2022-01-06, Seaside Cottage, BeachHouse,Vacation, 5, 81.38, 73921.0
132932512653344, 2022-02-21, Family Farmhouse, Cottage,Vacation, 4, 89.15, 87032.0
132932512653392, 2022-05-28, Seaside Cottage, BeachHouse,Vacation, 4, , 93391.0
132932512653440, 2022-01-21, Seaside Cottage, BeachHouse,Vacation, 2, 92.61, 79759.0
132932512653488, 2022-10-24, Seaside Cottage, BeachHouse,Vacation, 2, 83.11, 98446.0
132932512653536, 2022-03-11, Seaside Cottage, BeachHouse,Vacation, 4, 84.62, 82419.0
132932512653584, 2022-09-11, Sunset Retreat, BeachHouse,Vacation, 3, 69.0, 85182.0
132932512653632, 2022-02-04, Urban Retreat, Cottage,Vacation, 3, 86.54, 90322.0
132932512653680, 2022-03-08, Seaside Cottage, BeachHouse,Vacation, 3, 92.45, 91397.0
132932512653728, 2022-05-23, Seaside Cottage, BeachHouse,Vacation, 4, 62.78, 90143.0
132932512653776, 2022-03-01, Seaside Cottage, BeachHouse,Vacation, 5, 76.23, 84438.0
132932512653824, 2022-09-16, Sunset Retreat, BeachHouse,Vacation, 3, 76.02, 99610.0
132932512653872, 2022-05-03, Seaside Cottage, BeachHouse,Vacation, 3, 82.4, 76237.0
132932512653920, 2022-04-27, Seaside Cottage, BeachHouse,Vacation, 4, 79.13, 98894.0
132932512653968, 2022-03-27, Sunset Retreat, BeachHouse,Vacation, 4, 81.55, 96704.0
132932512654016, 2022-04-28, Sunset Retreat, BeachHouse,Vacation, 4, 90.15, 99791.0
132932512654064, 2022-03-02, Sunset Retreat, BeachHouse,Vacation, 3, 82.11, 97666.0
132932512654112, 2022-04-21, Family Farmhouse, Cottage,Vacation, 4, 79.65, 89484.0
132932512654160, 2022-04-14, Sunset Retreat, BeachHouse,Vacation, 5, 82.0, 99718.0
132932512654208, 2022-02-27, Seaside Cottage, BeachHouse,Vacation, 2, 98.75, 82307.0
132932512654256, 2022-08-02, Seaside Cottage, BeachHouse,Vacation, 2, 80.58, 99619.0
132932512654304, 2022-05-22, Seaside Cottage, BeachHouse,Vacation, , 76.43, 89286.0
132932512654352, 2022-01-03, Sunset Retreat, BeachHouse,Vacation, 4, 90.96, 82877.0
132932512654400, 2022-01-30, Seaside Cottage, BeachHouse,Vacation, 3, 79.9, 86286.0
132932512654448, 2022-01-12, Seaside Cottage, BeachHouse,Vacation, , 76.55, 85132.0
132932512654496, 2022-09-01, Sunset Retreat, BeachHouse,Vacation, 4, 76.64, 99279.0
132932512654544, 2022-02-12, Seaside Cottage, BeachHouse,Vacation, 2, 71.59, 87790.0
132932512654592, 2022-03-19, Seaside Cottage, BeachHouse,Vacation, 4, 83.99, 84660.0
132932512654640, 2022-09-23, Seaside Cottage, BeachHouse,Vacation, 5, 84.52, 96659.0
132932512654688, 2022-06-19, Family Farmhouse, Cottage,Vacation, , 87.46, 82596.0
132932512654736, 2022-09-24, Seaside Cottage, BeachHouse,Vacation, 4, 85.56, 93670.0
132932512654784, 2022-01-30, Seaside Cottage, BeachHouse,Vacation, , 79.98, 94484.0
132932512654832, 2022-05-07, Sunset Retreat, BeachHouse,Vacation, 2, 87.4, 99102.0
132932512654880, 2022-03-05, Seaside Cottage, BeachHouse,Vacation, 4, 96.02, 93629.0
132932512654928, 2022-06-04, Seaside Cottage, BeachHouse,Vacation, 4, 92.2, 90898.0
132932512654976, 2022-01-12, Seaside Cottage, BeachHouse,Vacation, 4, 80.94, 93728.0
132932512655024, 2022-02-14, Sunset Retreat, BeachHouse,Vacation, 5, 99.28, 74109.0
132932512655072, 2022-01-09, Sunset Retreat, BeachHouse,Vacation, 3, 82.9, 80684.0
132932512655120, 2022-06-03, Seaside Cottage, BeachHouse,Vacation, 4, 72.29, 88560.0
132932512655168, 2022-05-30, Urban Retreat, Cottage,Vacation, 4, 79.31, 84294.0
132932512655216, 2022-01-30, Sunset Retreat, BeachHouse,Vacation, 4, 86.56, 98308.0
132932512655264, 2022-06-01, Family Farmhouse, Cottage,Vacation, 4, 86.6, 84753.0
132932512655312, 2022-03-07, Family Farmhouse, Cottage,Vacation, 5, 69.17, 74146.0
132932512655360, 2022-04-12, Seaside Cottage, BeachHouse,Vacation, 5, 75.65, 98405.0
132932512655408, 2022-03-26, Seaside Cottage, BeachHouse,Vacation, , 82.99, 95985.0
132932512655456, 2022-02-22, Family Farmhouse, Cottage,Vacation, 4, 77.29, 77112.0
132932512655504, 2022-05-19, Urban Retreat, Cottage,Vacation, 4, 72.01, 79367.0
132932512655552, 2022-02-02, Seaside Cottage, BeachHouse,Vacation, 4, 95.45, 97231.0
132932512655600, 2022-03-25, Sunset Retreat, BeachHouse,Vacation, 4, 91.68, 
132932512655648, 2022-02-14, Seaside Cottage, BeachHouse,Vacation, 3, 74.87, 78589.0
132932512655696, 2022-08-02, Seaside Cottage, BeachHouse,Vacation, 5, 98.66, 74742.0
132932512655744, , Family Farmhouse, Cottage,Vacation, 5, 75.47, 91498.0
132932512655792, 2022-03-10, Family Farmhouse, Cottage,Vacation, 5, 89.06, 97438.0
132932512655840, 2022-02-05, Sunset Retreat, BeachHouse,Vacation, 4, 78.5, 87753.0
132932512655888, 2022-03-25, Sunset Retreat, BeachHouse,Vacation, 5, 74.62, 77381.0
132932512655936, 2022-07-04, Seaside Cottage, BeachHouse,Vacation, 4, 68.58, 91245.0
132932512655984, 2022-01-08, Seaside Cottage, BeachHouse,Vacation, 4, 90.97, 99011.0
132932512656032, 2022-04-17, Sunset Retreat, BeachHouse,Vacation, 3, 84.6, 95695.0
132932512656080, 2022-04-05, Seaside Cottage, BeachHouse,Vacation, 3, 75.71, 83861.0
132932512656128, 2022-05-31, Family Farmhouse, Cottage,Vacation, 5, 85.77, 80369.0
132932512656176, 2022-09-20, Seaside Cottage, BeachHouse,Vacation, 4, 77.12, 99592.0
132932512656224, 2022-09-07, Family Farmhouse, Cottage,Vacation, 4, 73.55, 93899.0
132932512656272, 2022-06-03, Seaside Cottage, BeachHouse,Vacation, , 77.74, 84082.0
132932512656320, 2022-01-23, Sunset Retreat, BeachHouse,Vacation, 5, 86.36, 79611.0
132932512656368, 2022-06-27, Seaside Cottage, BeachHouse,Vacation, 4, 80.25, 96770.0
132932512656416, 2022-01-20, Seaside Cottage, BeachHouse,Vacation, , 80.22, 83291.0
132932512656464, 2022-03-06, Family Farmhouse, Cottage,Vacation, 4, 67.32, 83928.0
132932512656512, 2022-02-28, Seaside Cottage, BeachHouse,Vacation, 4, 93.12, 90962.0
132932512656560, 2022-04-13, Seaside Cottage, BeachHouse,Vacation, 5, 86.35, 92866.0
132932512656608, 2022-02-03, Seaside Cottage, BeachHouse,Vacation, 4, 78.2, 93138.0
132932512656656, 2022-01-14, Seaside Cottage, BeachHouse,Vacation, 3, 96.09, 85916.0
132932512656704, 2022-05-02, Seaside Cottage, BeachHouse,Vacation, 4, 91.6, 95924.0
132932512656752, 2022-02-12, Seaside Cottage, BeachHouse,Vacation, 5, 76.64, 96492.0
132932512656800, 2022-03-15, Seaside Cottage, BeachHouse,Vacation, 4, 60.85, 80349.0
132932512656848, 2022-01-14, Seaside Cottage, BeachHouse,Vacation, 4, , 99253.0
132932512656896, 2022-01-30, Sunset Retreat, BeachHouse,Vacation, 4, 66.43, 94657.0
132932512656944, 2022-02-05, Family Farmhouse, Cottage,Vacation, 4, 66.77, 85147.0
132932512656992, 2022-02-22, Seaside Cottage, BeachHouse,Vacation, 3, 81.24, 90856.0
132932512657040, 2022-06-08, Seaside Cottage, BeachHouse,Vacation, 2, 72.69, 88018.0
132932512657088, 2022-03-24, Sunset Retreat, BeachHouse,Vacation, 4, 63.03, 81213.0
132932512657136, 2022-01-29, Seaside Cottage, BeachHouse,Vacation, 4, 86.19, 67712.0
132932512657184, 2022-01-30, Seaside Cottage, BeachHouse,Vacation, 4, 95.66, 93068.0
132932512657232, 2022-04-26, Seaside Cottage, BeachHouse,Vacation, 2, 73.95, 79162.0
132932512657280, 2022-02-13, Sunset Retreat, BeachHouse,Vacation, 3, 68.6, 85435.0
132932512657328, 2022-02-24, Seaside Cottage, BeachHouse,Vacation, 4, 78.54, 94733.0
132932512657376, 2022-04-27, Family Farmhouse, Cottage,Vacation, 4, 82.01, 
132932512657424, 2022-03-06, Seaside Cottage, BeachHouse,Vacation, 4, 60.46, 91096.0
132932512657472, 2022-02-12, Sunset Retreat, BeachHouse,Vacation, 5, 84.19, 92057.0
132932512657520, 2022-02-28, Family Farmhouse, Cottage,Vacation, 4, 76.38, 90766.0
132932512657568, 2022-04-19, Sunset Retreat, BeachHouse,Vacation, 4, 69.01, 
132932512657616, 2022-01-30, Seaside Cottage, BeachHouse,Vacation, 5, 65.78, 68354.0
132932512657664, 2022-03-30, Sunset Retreat, BeachHouse,Vacation, 4, 86.39, 89749.0
132932512657712, 2022-06-10, Sunset Retreat, BeachHouse,Vacation, 4, 80.81, 79285.0
132932512657760, 2022-03-15, Seaside Cottage, BeachHouse,Vacation, 4, 91.28, 75057.0
132932512657808, 2022-03-14, Family Farmhouse, Cottage,Vacation, 4, 78.37, 99795.0
132932512657856, 2022-04-09, Sunset Retreat, BeachHouse,Vacation, 5, 95.92, 97629.0
132932512657904, 2022-01-04, Family Farmhouse, Cottage,Vacation, 4, 73.05, 90728.0
132932512657952, 2022-01-16, Family Farmhouse, Cottage,Vacation, 5, 74.59, 80450.0
132932512658000, 2022-01-27, Seaside Cottage, BeachHouse,Vacation, 4, 90.72, 
132932512658048, 2022-11-27, Seaside Cottage, BeachHouse,Vacation, 4, 84.97, 98071.0
132932512658096, 2022-02-03, Family Farmhouse, Cottage,Vacation, 4, 78.09, 82417.0
132932512658144, 2022-02-16, Seaside Cottage, BeachHouse,Vacation, 3, 70.48, 87489.0
132932512658192, 2022-01-28, Seaside Cottage, BeachHouse,Vacation, 5, 72.39, 90650.0
132932512658240, 2022-01-13, Seaside Cottage, BeachHouse,Vacation, 5, 64.22, 84835.0
132932512658288, 2022-01-11, Sunset Retreat, BeachHouse,Vacation, 3, 66.51, 99945.0
132932512658336, 2022-01-12, Seaside Cottage, BeachHouse,Vacation, 4, 64.94, 90377.0
132932512658384, 2022-01-24, Seaside Cottage, BeachHouse,Vacation, 4, 95.92, 84548.0
132932512658432, 2022-05-21, Seaside Cottage, BeachHouse,Vacation, , 79.15, 92276.0
132932512658480, 2022-07-16, Seaside Cottage, BeachHouse,Vacation, 3, 84.3, 95775.0
132932512658528, 2022-06-05, Executive Suite, HotelRoom,Travel, 4, 83.09, 87926.0
132932512658576, 2022-01-30, Seaside Cottage, BeachHouse,Vacation, 3, 75.46, 90386.0
132932512658624, , Seaside Cottage, BeachHouse,Vacation, 3, 81.64, 98949.0
132932512658672, 2022-02-01, Seaside Cottage, BeachHouse,Vacation, 4, 85.17, 92491.0
132932512658720, 2022-03-30, Sunset Retreat, BeachHouse,Vacation, 4, 68.42, 99477.0
132932512658768, 2022-02-17, Seaside Cottage, BeachHouse,Vacation, 5, 71.96, 89233.0
132932512658816, 2022-02-18, Seaside Cottage, BeachHouse,Vacation, 5, 84.67, 92837.0
132932512658864, 2022-01-04, Sunset Retreat, BeachHouse,Vacation, 4, 85.2, 90459.0
132932512658912, 2022-05-06, Seaside Cottage, BeachHouse,Vacation, 4, 79.03, 73829.0
132932512658960, 2022-02-22, Sunset Retreat, BeachHouse,Vacation, 5, 97.55, 88268.0
132932512659008, 2022-02-26, Seaside Cottage, BeachHouse,Vacation, 4, 82.77, 86246.0
132932512659056, 2022-05-16, Sunset Retreat, BeachHouse,Vacation, 5, 81.06, 78427.0
132932512659104, 2022-03-16, Seaside Cottage, BeachHouse,Vacation, 5, 97.88, 92767.0
132932512659152, 2022-02-25, Sunset Retreat, BeachHouse,Vacation, 5, 69.72, 98348.0
132932512659200, 2022-05-05, Seaside Cottage, BeachHouse,Vacation, 2, 74.26, 
132932512659248, 2022-03-22, Sunset Retreat, BeachHouse,Vacation, 5, , 90799.0
132932512659296, 2022-01-12, Seaside Cottage, BeachHouse,Vacation, 3, 88.3, 
132932512659344, 2022-08-28, Family Farmhouse, Cottage,Vacation, 4, 72.32, 93119.0
132932512659392, 2022-03-22, Seaside Cottage, BeachHouse,Vacation, 4, , 99772.0
132932512659440, 2022-06-12, Urban Retreat, Cottage,Vacation, 3, 63.63, 74490.0
132932512659488, 2022-04-12, Seaside Cottage, BeachHouse,Vacation, 4, 88.7, 86135.0
132932512659536, 2022-05-26, Seaside Cottage, BeachHouse,Vacation, 5, 83.27, 92072.0
132932512659584, 2022-04-17, Sunset Retreat, BeachHouse,Vacation, , 95.07, 95757.0
132932512659632, 2022-03-31, Seaside Cottage, BeachHouse,Vacation, 2, 79.71, 82722.0
132932512659680, 2022-05-19, Sunset Retreat, BeachHouse,Vacation, 4, 73.36, 93065.0
132932512659728, 2022-05-31, Seaside Cottage, BeachHouse,Vacation, 4, 78.42, 98004.0
132932512659776, , Family Farmhouse, Cottage,Vacation, 4, 95.06, 74467.0
132932512659824, 2022-02-02, Family Farmhouse, Cottage,Vacation, 4, 72.73, 89504.0
132932512659872, 2022-03-28, Seaside Cottage, BeachHouse,Vacation, 3, 86.66, 99665.0
132932512659920, 2022-01-03, Seaside Cottage, BeachHouse,Vacation, 5, 84.85, 93225.0
132932512659968, , Family Farmhouse, Cottage,Vacation, 3, 86.29, 79096.0
132932512660016, 2022-02-06, Sunset Retreat, BeachHouse,Vacation, 4, 63.13, 89591.0
132932512660064, 2022-07-18, Seaside Cottage, BeachHouse,Vacation, 5, 90.1, 93320.0
132932512660112, 2022-01-22, Seaside Cottage, BeachHouse,Vacation, 5, 72.63, 98101.0
132932512660160, 2022-07-04, Seaside Cottage, BeachHouse,Vacation, 5, 61.86, 93950.0
132932512660208, 2022-05-25, Seaside Cottage, BeachHouse,Vacation, 5, 77.56, 90496.0
132932512660256, 2022-02-24, Urban Retreat, Cottage,Vacation, 3, 77.58, 98379.0
132932512660304, 2022-06-05, Urban Retreat, Cottage,Vacation, 4, 90.57, 87907.0
132932512660352, 2022-02-09, Seaside Cottage, BeachHouse,Vacation, 5, 65.67, 97731.0
132932512660400, 2022-07-17, Seaside Cottage, BeachHouse,Vacation, 5, 74.3, 98712.0
132932512660448, 2022-01-02, Sunset Retreat, BeachHouse,Vacation, 4, 69.33, 93037.0
132932512660496, 2022-01-16, Family Farmhouse, Cottage,Vacation, 4, 99.69, 99166.0
132932512660544, 2022-05-14, Seaside Cottage, BeachHouse,Vacation, 5, 92.84, 
132932512660592, 2022-01-25, Seaside Cottage, BeachHouse,Vacation, 4, 78.4, 85572.0
132932512660640, 2022-06-19, Sunset Retreat, BeachHouse,Vacation, 3, 75.99, 95905.0
132932512660688, 2022-05-24, Seaside Cottage, BeachHouse,Vacation, 4, 61.34, 87821.0
132932512660736, , Seaside Cottage, BeachHouse,Vacation, 5, 80.53, 92953.0
132932512660784, 2022-02-01, Seaside Cottage, BeachHouse,Vacation, 5, 72.59, 87147.0
132932512660832, 2022-09-02, Seaside Cottage, BeachHouse,Vacation, 4, 81.97, 94005.0
132932512660880, 2022-01-07, Sunset Retreat, BeachHouse,Vacation, 5, 68.58, 
132932512660928, 2022-02-01, Seaside Cottage, BeachHouse,Vacation, 4, 78.04, 97661.0
132932512660976, 2022-08-04, Seaside Cottage, BeachHouse,Vacation, 5, 74.99, 96244.0
132932512661024, 2022-04-11, Family Farmhouse, Cottage,Vacation, 4, 67.08, 93762.0
132932512661072, , Sunset Retreat, BeachHouse,Vacation, 3, 86.05, 97966.0
132932512661120, 2022-02-16, Seaside Cottage, BeachHouse,Vacation, 5, 78.18, 74278.0
132932512661168, 2022-02-11, Seaside Cottage, BeachHouse,Vacation, 4, 83.29, 89793.0
132932512661216, 2022-02-20, Family Farmhouse, Cottage,Vacation, 4, 97.44, 78579.0
132932512661264, 2022-02-16, Seaside Cottage, BeachHouse,Vacation, 4, 79.74, 97626.0
132932512661312, 2022-01-08, Seaside Cottage, BeachHouse,Vacation, 4, 77.34, 91875.0
132932512661360, 2022-05-10, Seaside Cottage, BeachHouse,Vacation, 4, 61.69, 98866.0
132932512661408, 2022-01-13, Seaside Cottage, BeachHouse,Vacation, 4, 99.71, 97053.0
132932512661456, 2022-04-12, Family Farmhouse, Cottage,Vacation, 5, 91.05, 85661.0
132932516151360, 2022-01-27, Seaside Cottage, BeachHouse,Vacation, 3, 79.13, 93908.0
132932516151408, 2022-01-29, Seaside Cottage, BeachHouse,Vacation, 5, 77.24, 96702.0
132932516151456, 2022-02-07, Seaside Cottage, BeachHouse,Vacation, 4, 81.74, 95759.0
132932516151504, 2022-08-04, Seaside Cottage, BeachHouse,Vacation, 5, 85.32, 91243.0
132932516151552, 2022-04-26, Seaside Cottage, BeachHouse,Vacation, 4, 74.86, 66549.0
132932516151600, 2022-05-30, Seaside Cottage, BeachHouse,Vacation, 4, 85.2, 94200.0
132932516151648, 2022-01-10, Family Farmhouse, Cottage,Vacation, 4, 76.15, 94255.0
132932516151696, 2022-01-25, Seaside Cottage, BeachHouse,Vacation, 3, 87.54, 92956.0
132932516151744, 2022-07-17, Seaside Cottage, BeachHouse,Vacation, 4, , 77030.0
132932516151792, 2022-03-05, Seaside Cottage, BeachHouse,Vacation, 2, 86.95, 95220.0
132932516151840, 2022-01-25, Seaside Cottage, BeachHouse,Vacation, 5, 81.83, 97211.0
132932516151888, 2022-01-09, Seaside Cottage, BeachHouse,Vacation, 4, 63.75, 95313.0
132932516151936, 2022-01-30, Sunset Retreat, BeachHouse,Vacation, 4, 76.22, 91643.0
132932516151984, 2022-03-11, Seaside Cottage, BeachHouse,Vacation, 5, 84.55, 91052.0
132932516152032, 2022-02-19, Seaside Cottage, BeachHouse,Vacation, 4, 81.1, 98213.0
132932516152080, 2022-02-24, Seaside Cottage, BeachHouse,Vacation, 4, 81.78, 85255.0
132932516152128, 2022-06-09, Seaside Cottage, BeachHouse,Vacation, 5, 64.95, 96795.0
132932516152176, 2022-01-12, Seaside Cottage, BeachHouse,Vacation, 5, 83.02, 99254.0
132932516152224, 2022-01-27, Seaside Cottage, BeachHouse,Vacation, 5, 84.4, 75955.0
132932516152272, 2022-03-06, Seaside Cottage, BeachHouse,Vacation, 4, 76.85, 92601.0
132932516152320, 2022-05-03, Urban Retreat, Cottage,Vacation, , 82.78, 98535.0
132932516152368, 2022-04-02, Seaside Cottage, BeachHouse,Vacation, 5, 84.91, 85031.0
132932516152416, 2022-03-12, Seaside Cottage, BeachHouse,Vacation, 5, 86.92, 81610.0
132932516152464, 2022-03-15, Seaside Cottage, BeachHouse,Vacation, 3, 86.53, 96394.0
132932516152512, 2022-01-27, Seaside Cottage, BeachHouse,Vacation, 4, 91.73, 91367.0
132932516152560, 2022-02-03, Urban Retreat, Cottage,Vacation, 5, 96.39, 76549.0
132932516152608, 2022-02-12, Seaside Cottage, BeachHouse,Vacation, 5, 83.92, 
132932516152656, 2022-01-20, Seaside Cottage, BeachHouse,Vacation, , 78.14, 87499.0
132932516152704, 2022-05-13, Seaside Cottage, BeachHouse,Vacation, 4, 84.02, 97871.0
132932516152752, 2022-05-27, Seaside Cottage, BeachHouse,Vacation, 5, 91.01, 90876.0
132932516152800, 2022-02-17, Family Farmhouse, Cottage,Vacation, , 86.93, 99943.0
132932516152848, 2022-04-19, Seaside Cottage, BeachHouse,Vacation, 3, 78.58, 81898.0
132932516152896, 2022-04-15, Sunset Retreat, BeachHouse,Vacation, 3, 87.64, 99274.0
132932516152944, 2022-06-28, Family Farmhouse, Cottage,Vacation, 4, 68.92, 91359.0
132932516152992, 2022-11-05, Seaside Cottage, BeachHouse,Vacation, 5, 79.73, 81319.0
132932516153040, 2022-01-20, Seaside Cottage, BeachHouse,Vacation, 5, 99.52, 87049.0
